0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.4642162322998047,0.8382991552352905,1.451573723443289e-07,0.5603516101837158,0.7777145504951477,0.03167586773633957,0.6227273344993591,0.7158385515213013,0.030906859785318375,0.6768509149551392,0.6753190755844116,0.01378842256963253,0.7151725888252258,0.622514009475708,-0.005035805981606245,0.5273333787918091,0.5440543293952942,0.03881117329001427,0.5800526738166809,0.4417012929916382,0.031928159296512604,0.6075389981269836,0.3759979009628296,0.024448424577713013,0.6257350444793701,0.31956082582473755,0.0155793447047472,0.5057838559150696,0.5371385812759399,-0.00011790900316555053,0.625943660736084,0.4836590886116028,-0.02453598938882351,0.6756269335746765,0.552455723285675,-0.03641808405518532,0.6849256753921509,0.6186617612838745,-0.03872692957520485,0.5021486282348633,0.5583492517471313,-0.038296177983284,0.617864727973938,0.4979777932167053,-0.06207766383886337,0.6650935411453247,0.5721713900566101,-0.055881571024656296,0.6731858253479004,0.6392359733581543,-0.04546648636460304,0.5160076022148132,0.5988352298736572,-0.07513047754764557,0.5950918793678284,0.5225207209587097,-0.08995182067155838,0.640364408493042,0.5549437403678894,-0.07933127135038376,0.659924328327179,0.6019985675811768,-0.0676133781671524,D
0.44502824544906616,0.8413115739822388,1.3715268210034992e-07,0.5432665944099426,0.7728748917579651,0.02959958277642727,0.6117841601371765,0.7002778649330139,0.02966822311282158,0.6653374433517456,0.6567251086235046,0.014012755826115608,0.7077631950378418,0.6042439937591553,-0.0029732519760727882,0.5130482316017151,0.537344753742218,0.04428965598344803,0.5653640031814575,0.43460720777511597,0.036062970757484436,0.5944581627845764,0.3672163486480713,0.02556615322828293,0.6102998852729797,0.31083613634109497,0.014894550666213036,0.4915127158164978,0.5338607430458069,0.0076159825548529625,0.5998921990394592,0.4705863296985626,-0.020237354561686516,0.6525549292564392,0.5343539714813232,-0.03658632934093475,0.6610974669456482,0.5995200276374817,-0.04190745949745178,0.4878263771533966,0.5518127083778381,-0.02901451662182808,0.5949666500091553,0.483397901058197,-0.056428078562021255,0.6472290754318237,0.5504904389381409,-0.055452171713113785,0.6605083346366882,0.6149558424949646,-0.04767683520913124,0.499517560005188,0.5851280093193054,-0.06428449600934982,0.5797344446182251,0.5126047730445862,-0.08040474355220795,0.6285079121589661,0.544059693813324,-0.07342198491096497,0.6500582695007324,0.5898764729499817,-0.06423386931419373,D
0.4395199418067932,0.8410388827323914,8.23630657009744e-08,0.5442373752593994,0.7699035406112671,0.041620638221502304,0.6118959188461304,0.7006343603134155,0.04609200730919838,0.6648085117340088,0.6576540470123291,0.03158220648765564,0.702250599861145,0.6025841236114502,0.014912648126482964,0.5165255069732666,0.5352318286895752,0.061367470771074295,0.5650472044944763,0.4349668025970459,0.059883974492549896,0.5899658203125,0.36847788095474243,0.05257679894566536,0.604543149471283,0.3125368654727936,0.0428183414041996,0.4951116144657135,0.5300123691558838,0.01785585843026638,0.6058971881866455,0.471798300743103,-0.005936948116868734,0.6558548808097839,0.5375145673751831,-0.02218940109014511,0.6640610694885254,0.6041592359542847,-0.02757260948419571,0.4894852638244629,0.5480285286903381,-0.02475804276764393,0.5980916023254395,0.48390838503837585,-0.047040313482284546,0.6499964594841003,0.5541521310806274,-0.04506074637174606,0.6618669629096985,0.6189368367195129,-0.037644289433956146,0.5000247359275818,0.5819689035415649,-0.06533253937959671,0.5777125954627991,0.5089547038078308,-0.07633884996175766,0.6275691390037537,0.5383712649345398,-0.06682848930358887,0.650253176689148,0.581279456615448,-0.05671435222029686,D
0.4376073479652405,0.8327659964561462,1.4834637340754853e-07,0.5364617109298706,0.7612784504890442,0.029574627056717873,0.6025474667549133,0.6917291283607483,0.028863072395324707,0.6557525396347046,0.649063766002655,0.012293168343603611,0.6928423643112183,0.5909888744354248,-0.005217993166297674,0.5075196027755737,0.5290074348449707,0.04604937508702278,0.5550938844680786,0.42290163040161133,0.03664278984069824,0.5852414965629578,0.3586319386959076,0.024777423590421677,0.5989987850189209,0.3068631887435913,0.014032432809472084,0.484558641910553,0.5267433524131775,0.009516674093902111,0.5913640856742859,0.4598339796066284,-0.02057768777012825,0.6450092196464539,0.5252659320831299,-0.038310158997774124,0.652336835861206,0.5909745693206787,-0.04348377883434296,0.47814956307411194,0.5428038239479065,-0.027317343279719353,0.5854426622390747,0.4726586937904358,-0.05568867549300194,0.6381995677947998,0.5397443175315857,-0.055358074605464935,0.6510072350502014,0.6045015454292297,-0.04747014120221138,0.48766082525253296,0.5739924311637878,-0.06288082897663116,0.5685001015663147,0.501946210861206,-0.0803840309381485,0.618647575378418,0.5357618927955627,-0.07398111373186111,0.6403436660766602,0.5846695899963379,-0.06455022096633911,D
0.41708871722221375,0.8125537037849426,1.524801263030895e-07,0.5141729712486267,0.7385727167129517,0.035501543432474136,0.5753631591796875,0.6696970462799072,0.039742611348629,0.6248232126235962,0.6237636208534241,0.02534639835357666,0.6607853174209595,0.5631557106971741,0.009539613500237465,0.4883957803249359,0.5130265951156616,0.06615938991308212,0.5302286744117737,0.4122738838195801,0.06449626386165619,0.551960825920105,0.3458486795425415,0.05725942179560661,0.5602947473526001,0.289337158203125,0.048302534967660904,0.466718465089798,0.5061419606208801,0.02655380591750145,0.5664979815483093,0.4399842917919159,0.0024737620260566473,0.6175008416175842,0.5026296973228455,-0.013627524487674236,0.6238318085670471,0.5650962591171265,-0.018413979560136795,0.45849430561065674,0.5163366198539734,-0.013872644864022732,0.5629436373710632,0.4410138726234436,-0.03957952558994293,0.6099872589111328,0.5146867036819458,-0.03884979709982872,0.6162863969802856,0.5852578282356262,-0.03058294765651226,0.4641621708869934,0.5402127504348755,-0.05280711129307747,0.5422723293304443,0.4661893844604492,-0.06878933310508728,0.5902250409126282,0.5026012063026428,-0.06214110925793648,0.6093218326568604,0.5532657504081726,-0.052596066147089005,D
0.41839611530303955,0.8046396970748901,1.1585010639691973e-07,0.5140663981437683,0.7332464456558228,0.03641843795776367,0.5785357356071472,0.6665889024734497,0.0393439419567585,0.628740131855011,0.6226885318756104,0.023704776540398598,0.6645935773849487,0.5631406307220459,0.006163649260997772,0.49016648530960083,0.5114307403564453,0.06099545210599899,0.5311489105224609,0.4098597764968872,0.057949248701334,0.5521395802497864,0.34365516901016235,0.050676748156547546,0.5619311928749084,0.287690669298172,0.04163523018360138,0.4664615988731384,0.5050129294395447,0.019678853452205658,0.5653064846992493,0.4338536262512207,-0.007176666520535946,0.6135498881340027,0.4971199035644531,-0.02487175352871418,0.6192290186882019,0.5637263059616089,-0.029890388250350952,0.4556805193424225,0.5175561308860779,-0.02178248018026352,0.5586456656455994,0.44405221939086914,-0.049503009766340256,0.6077636480331421,0.5155975818634033,-0.049823030829429626,0.6160346269607544,0.583893358707428,-0.041868872940540314,0.4590567350387573,0.5449081063270569,-0.06138907000422478,0.5332049131393433,0.46633949875831604,-0.07907173037528992,0.5814486742019653,0.49713048338890076,-0.07317277044057846,0.6013242602348328,0.544015109539032,-0.06400404870510101,D
0.4086151719093323,0.8010852336883545,1.8532963963480142e-07,0.501987636089325,0.726594090461731,0.0434139147400856,0.5639464855194092,0.6591119766235352,0.05173639580607414,0.6158884763717651,0.6138993501663208,0.03867939114570618,0.6536924242973328,0.5530017614364624,0.023881584405899048,0.4747374653816223,0.5060714483261108,0.08907325565814972,0.5173444151878357,0.40851402282714844,0.09464935958385468,0.539034903049469,0.34509357810020447,0.09062469005584717,0.5510438680648804,0.2901735305786133,0.08290094137191772,0.45447951555252075,0.49801763892173767,0.044743612408638,0.5493782758712769,0.4296649098396301,0.024880310520529747,0.6008939146995544,0.488147497177124,0.0060899704694747925,0.6126099228858948,0.5513917803764343,-0.00010163147089770064,0.4464914798736572,0.5065807104110718,-0.0006029493524692953,0.5480265021324158,0.4349740743637085,-0.023525545373558998,0.5974773168563843,0.5071700811386108,-0.02737734653055668,0.6075147986412048,0.5759419202804565,-0.022155294194817543,0.4537104368209839,0.5300731658935547,-0.04384397715330124,0.5305489897727966,0.4536874294281006,-0.057160742580890656,0.5764150023460388,0.4930194616317749,-0.051339033991098404,0.594069242477417,0.5461428165435791,-0.0429144985973835,D
0.40812039375305176,0.7986682057380676,1.3532762466184067e-07,0.4999447166919708,0.7253826856613159,0.03848574310541153,0.5636330842971802,0.6549175381660461,0.04547028988599777,0.6138486862182617,0.6099715828895569,0.0332799106836319,0.6535715460777283,0.5529393553733826,0.01898803561925888,0.47590458393096924,0.5046189427375793,0.07303781807422638,0.5177167654037476,0.40726786851882935,0.07289423048496246,0.5384833216667175,0.3427438735961914,0.06638702750205994,0.547671914100647,0.28568539023399353,0.057575199753046036,0.4547021985054016,0.49564123153686523,0.03140764683485031,0.5506170392036438,0.42033037543296814,0.007418198045343161,0.6018643975257874,0.4809800982475281,-0.011258709244430065,0.6114139556884766,0.5469856858253479,-0.016728105023503304,0.44506222009658813,0.5049206018447876,-0.010901671834290028,0.5453309416770935,0.428938627243042,-0.037780631333589554,0.5958400964736938,0.5021480917930603,-0.041528601199388504,0.6062145233154297,0.5710707306861877,-0.03533431515097618,0.4492412507534027,0.5291051864624023,-0.05108191445469856,0.5206897258758545,0.44939637184143066,-0.06839309632778168,0.5687193870544434,0.4874136447906494,-0.0635489970445633,0.588718831539154,0.5411285758018494,-0.05488012731075287,D
0.40883663296699524,0.7967482805252075,1.37421977797203e-07,0.5020461678504944,0.7270061373710632,0.040535345673561096,0.5650792717933655,0.6575412154197693,0.04839311167597771,0.615081250667572,0.6131370663642883,0.036678701639175415,0.6536338925361633,0.555324912071228,0.02274635247886181,0.4757658541202545,0.5043858885765076,0.07473958283662796,0.5152649879455566,0.4056311249732971,0.0764937549829483,0.5366492867469788,0.34119895100593567,0.07125400751829147,0.5477735996246338,0.2852698862552643,0.0633065328001976,0.4543425440788269,0.4956875741481781,0.03273329883813858,0.5490531325340271,0.41980570554733276,0.010882671922445297,0.5991572737693787,0.47662460803985596,-0.007104657124727964,0.6087303757667542,0.5396943092346191,-0.012428621761500835,0.4445805549621582,0.5054923295974731,-0.009619500488042831,0.5450155138969421,0.42941033840179443,-0.03521926328539848,0.5961139798164368,0.502008318901062,-0.03897972032427788,0.6065244078636169,0.5702745318412781,-0.032953258603811264,0.44888201355934143,0.5307420492172241,-0.04954881593585014,0.5200274586677551,0.4492570161819458,-0.06618111580610275,0.5699172616004944,0.4855758547782898,-0.061270345002412796,0.5920462608337402,0.5378398895263672,-0.05256744846701622,D
0.4059866666793823,0.7960625290870667,1.4070046461256425e-07,0.5008412599563599,0.724574089050293,0.040335774421691895,0.5648513436317444,0.6548686027526855,0.04719676822423935,0.6157416105270386,0.6116942167282104,0.0343664214015007,0.6554533243179321,0.5546391010284424,0.019109535962343216,0.4772169589996338,0.5041331648826599,0.0736178308725357,0.5160587430000305,0.4048570990562439,0.07365462183952332,0.5374479293823242,0.3401981592178345,0.0667286291718483,0.5486412644386292,0.2842763066291809,0.057602860033512115,0.45571112632751465,0.49611204862594604,0.031078077852725983,0.5498641133308411,0.42240938544273376,0.007449571043252945,0.6001718044281006,0.47889623045921326,-0.012035149149596691,0.6102631092071533,0.5418293476104736,-0.018423188477754593,0.44553515315055847,0.5062231421470642,-0.011856969445943832,0.5454608798027039,0.4312562942504883,-0.037947624921798706,0.5963529944419861,0.5030512809753418,-0.04170107841491699,0.6072539687156677,0.5704805850982666,-0.03586466610431671,0.44979724287986755,0.5318535566329956,-0.05248279124498367,0.5218085646629333,0.45249438285827637,-0.06881336122751236,0.5710849165916443,0.48917803168296814,-0.06350091099739075,0.592406690120697,0.54100501537323,-0.054724015295505524,D
